sales_date;order_id;product_name;category;price;quantity;total;discount;shipping_fee;total_sales;customer_name;customer_address;channel;rating;status;
01/03/2025;P03280;Teh;makanan;15000;3;;0;13000;;Rudi;Tangerang;hijau_toko_web;1;Pending;
01/03/2025;P03281;Kopi;makanan;25000;2;;0;0;;Bintang;Bandung;Online - Toko Hijau;5;Failed;
01/03/2025;P03282;Sabun Mandi;PEMBERSIH;7000;1;;0;20000;;Wira;Malang;Online - Toko Hijau;5;Failed;
01/03/2025;P03283;Teh;MAKANAN;15000;3;;0;18000;;Shinta;Palembang;Online - Toko Oren;4;Failed;
01/03/2025;P03284;Kopi;Makanan;25000;2;;0;30000;;Gandhi;Samarinda;Offline;1;Pending;
01/03/2025;P03285;  Pembersih Lantai ;Pembersih;8000;1;;0;15000;;Aulia;Jakarta;Online - Toko Hijau;2;Pending;
01/03/2025;P03286;  Sabun Mandi ;PEMBERSIH;7000;2;;0;15000;;Yuni;Semarang;Online - Toko Oren;1;Sukses;
01/03/2025;P03287;Shampo;PERAWATAN;20000;2;;0;0;;Anisa;Bandung;Online - Toko Hijau;4;Returned;
01/03/2025;P03288;Sabun Mandi;Pembersih;7000;1;;0;0;;Dina;Bandung;Offline;5;Sukses;
01/03/2025;P03289;Teh;MAKANAN;15000;1;;0;18000;;Tina;Yogyakarta;hijau_toko_web;5;Pending;
01/03/2025;P03290;Minyak Goreng;Makanan;18000;1;;0;25000;;Anisa;Medan;Offline;3;Returned;
01/03/2025;P03291;Minyak Goreng;MAKANAN;18000;3;;0;13000;;Putri;Tangerang;Online - Toko Hijau;5;Pending;
01/03/2025;P03292;  Pembersih Wajah ;PERAWATAN;12000;2;;0;13000;;Budi;Tangerang;Offline;4;Returned;
01/03/2025;P03293;Kopi;Makanan;25000;2;;0;22000;;Indah;Makassar;Online - Toko Hijau;2;Failed;
01/03/2025;P03294;Shampo;perawatan;20000;1;;0;18000;;Oki;Yogyakarta;Online - Toko Oren;1;Sukses;
01/03/2025;P03295;Deterjen;PEMBERSIH;10000;3;;0;20000;;Irma;Malang;Online - Toko Hijau;3;Pending;
01/03/2025;P03296;Pembersih Wajah;perawatan;12000;3;;0;25000;;Kirana;Medan;Offline;3;Returned;
01/03/2025;P03297;Deterjen;PEMBERSIH;10000;2;;0;25000;;Riko;Medan;Online - Toko Hijau;3;Failed;
01/03/2025;P03298;Pembersih Wajah;perawatan;12000;2;;0;13000;;Petrus;Tangerang;Offline;1;Sukses;
01/03/2025;P03299;Teh;MAKANAN;15000;1;;0;0;;Nia;Bandung;Online - Toko Hijau;1;Sukses;
01/03/2025;P03300;Minyak Goreng;makanan;18000;3;;0;25000;;Taufik;Bali;Online - Toko Hijau;2;Returned;
01/03/2025;P03301;Sabun Cuci;PEMBERSIH;5000;1;;0;13000;;Yusra;Tangerang;Online - Toko Oren;1;Pending;
01/03/2025;P03302;Teh;MAKANAN;15000;2;;0;18000;;Tian;Yogyakarta;Online - Toko Hijau;5;Pending;
01/03/2025;P03303;  Minyak Goreng ;makanan;18000;1;;0;25000;;Rudi;Bali;Online - Toko Hijau;4;Returned;
01/03/2025;P03304;Shampo;PERAWATAN;20000;3;;0;10000;;Bobby;Depok;Offline;1;Pending;
01/03/2025;P03305;Pembersih Lantai;PEMBERSIH;8000;1;;0;0;;Yusra;Bandung;Offline;1;Sukses;
01/03/2025;P03306;Pasta Gigi;perawatan;15000;1;;0;22000;;Nico;Makassar;Online - Toko Hijau;4;Failed;
01/03/2025;P03307;Minyak Goreng;Makanan;18000;3;;0;10000;;Andi;Depok;Offline;2;Returned;
01/03/2025;P03308;Minyak Goreng;MAKANAN;18000;3;;0;25000;;Mira;Bali;Offline;2;Failed;
01/03/2025;P03309;  Teh ;Makanan;15000;2;;0;12000;;Indah;Bekasi;Offline;5;Sukses;
01/03/2025;P03310;Pembersih Lantai;PEMBERSIH;8000;3;;0;12000;;Cindy;Bekasi;Online - Toko Hijau;2;Pending;
01/03/2025;P03311;Kopi;makanan;25000;3;;0;10000;;Jaya;Depok;Online - Toko Hijau;3;Sukses;
01/03/2025;P03312;  Shampo ;Perawatan;20000;1;;0;20000;;Vina;Malang;Online - Toko Oren;1;Pending;
01/03/2025;P03313;Pembersih Wajah;Perawatan;12000;2;;0;22000;;Rian;Makassar;Offline;3;Pending;
01/03/2025;P03314;Pasta Gigi;perawatan;15000;1;;0;20000;;Eka;Surabaya;Offline;2;Pending;
01/03/2025;P03315;  Sabun Mandi ;PEMBERSIH;7000;1;;0;18000;;Zara;Yogyakarta;Online - Toko Hijau;5;Sukses;
01/03/2025;P03316;  Minyak Goreng ;Makanan;18000;2;;0;12000;;Tina;Bekasi;Online - Toko Hijau;2;Returned;
01/03/2025;P03317;Teh;MAKANAN;15000;1;;0;30000;;Riko;Samarinda;Offline;1;Failed;
01/03/2025;P03318;Pembersih Lantai;pembersih;8000;1;;0;12000;;Elisa;Bogor;Offline;2;Failed;
01/03/2025;P03319;Kopi;MAKANAN;25000;2;;0;13000;;Iwan;Tangerang;Online - Toko Hijau;1;Failed;
01/03/2025;P03320;  Sabun Cuci ;PEMBERSIH;5000;1;;0;10000;;Nadia;Depok;Online - Toko Oren;3;Pending;
01/03/2025;P03321;Pembersih Wajah;PERAWATAN;12000;1;;0;12000;;Yusuf;Bekasi;Online - Toko Oren;5;Failed;
01/03/2025;P03322;Teh;MAKANAN;15000;3;;0;25000;;Stefan;Bali;Offline;4;Sukses;
02/03/2025;P03323;Kopi;MAKANAN;25000;3;;0;25000;;Joko;Medan;Offline;2;Pending;
02/03/2025;P03324;Teh;makanan;15000;1;;0;0;;Hendra;Bandung;Offline;3;Failed;
02/03/2025;P03325;Pembersih Wajah;perawatan;12000;3;;0;20000;;Ika;Malang;Online - Toko Hijau;5;Returned;
02/03/2025;P03326;Pembersih Lantai;pembersih;8000;1;;0;20000;;Kirana;Surabaya;Online - Toko Oren;1;Sukses;
02/03/2025;P03327;Teh;Makanan;15000;2;;0;18000;;Wira;Yogyakarta;Offline;1;Failed;
02/03/2025;P03328;Shampo;perawatan;20000;1;;0;12000;;Tegar;Bogor;Online - Toko Oren;1;Pending;
02/03/2025;P03329;  Kopi ;MAKANAN;25000;2;;0;15000;;Hadi;Jakarta;Toko_Oren_Online;1;Failed;
02/03/2025;P03330;  Minyak Goreng ;MAKANAN;18000;3;;0;20000;;Rina;Malang;Online - Toko Oren;3;Failed;
02/03/2025;P03331;Pasta Gigi;Perawatan;15000;2;;0;25000;;Deni;Bali;Offline;5;Sukses;
02/03/2025;P03332;Kopi;MAKANAN;25000;2;;0;0;;Mira;Bandung;Offline;5;Sukses;
02/03/2025;P03333;Pasta Gigi;PERAWATAN;15000;2;;0;22000;;Widi;Makassar;Online - Toko Hijau;3;Failed;
02/03/2025;P03334;Pembersih Lantai;Pembersih;8000;1;;0;20000;;Ika;Malang;Online - Toko Oren;2;Sukses;
02/03/2025;P03335;Minyak Goreng;Makanan;18000;1;;0;15000;;Shinta;Jakarta;Offline;5;Sukses;
02/03/2025;P03336;  Teh ;MAKANAN;15000;3;;0;30000;;Zahra;Samarinda;Online - Toko Oren;3;Pending;
02/03/2025;P03337;  Teh ;MAKANAN;15000;1;;0;20000;;Herry;Surabaya;Online - Toko Hijau;4;Failed;
02/03/2025;P03338;Deterjen;Pembersih;10000;3;;0;13000;;Iwan;Tangerang;Online - Toko Oren;5;Failed;
02/03/2025;P03339;Deterjen;PEMBERSIH;10000;3;;0;12000;;Gilang;Bekasi;Offline;5;Returned;
02/03/2025;P03340;Kopi;MAKANAN;25000;3;;0;12000;;Ulya;Bogor;Online - Toko Oren;4;Failed;
02/03/2025;P03341;Deterjen;PEMBERSIH;10000;1;;0;30000;;Joko;Samarinda;Offline;1;Returned;
02/03/2025;P03342;Pembersih Lantai;PEMBERSIH;8000;3;;0;13000;;Oki;Tangerang;Online - Toko Oren;2;Pending;
02/03/2025;P03343;Sabun Mandi;pembersih;7000;2;;0;22000;;Yusuf;Makassar;Online - Toko Oren;1;Sukses;
02/03/2025;P03344;Minyak Goreng;MAKANAN;18000;2;;0;25000;;Zara;Bali;Offline;2;Pending;
02/03/2025;P03345;Sabun Mandi;Pembersih;7000;3;;0;13000;;Hana;Tangerang;Online - Toko Oren;5;Failed;
02/03/2025;P03346;Minyak Goreng;MAKANAN;18000;3;;0;20000;;Luki;Surabaya;Toko_Oren_Online;4;Pending;
02/03/2025;P03347;Pembersih Wajah;Perawatan;12000;3;;0;13000;;Eli;Tangerang;Offline;1;Returned;
02/03/2025;P03348;  Pembersih Lantai ;PEMBERSIH;8000;1;;0;18000;;Gina;Yogyakarta;Online - Toko Oren;4;Pending;
02/03/2025;P03349;  Pembersih Wajah ;Perawatan;12000;3;;0;25000;;Vina;Medan;Offline;3;Sukses;
02/03/2025;P03350;  Sabun Cuci ;Pembersih;5000;2;;0;12000;;Krisna;Bekasi;Offline;3;Failed;
02/03/2025;P03351;Sabun Cuci;Pembersih;5000;2;;0;0;;Dicky;Bandung;Online - Toko Oren;4;Pending;
02/03/2025;P03352;Pembersih Wajah;Perawatan;12000;2;;0;25000;;Andi;Bali;Offline;1;Sukses;
02/03/2025;P03353;Sabun Mandi;PEMBERSIH;7000;3;;0;18000;;Tegar;Palembang;Offline;3;Sukses;
02/03/2025;P03354;Pembersih Lantai;PEMBERSIH;8000;1;;0;20000;;Lestari;Surabaya;Online - Toko Hijau;5;Failed;
02/03/2025;P03355;  Pembersih Lantai ;pembersih;8000;2;;0;25000;;Nia;Bali;Online - Toko Oren;4;Returned;
02/03/2025;P03356;  Deterjen ;Pembersih;10000;2;;0;20000;;Putra;Malang;Offline;1;Failed;
02/03/2025;P03357;Pembersih Wajah;PERAWATAN;12000;1;;0;20000;;Eli;Malang;Offline;4;Failed;
02/03/2025;P03358;Teh;Makanan;15000;2;;0;18000;;Gandhi;Yogyakarta;Online - Toko Hijau;4;Failed;
02/03/2025;P03359;Sabun Mandi;Pembersih;7000;1;;0;20000;;Ika;Malang;Online - Toko Hijau;5;Returned;
02/03/2025;P03360;Sabun Mandi;PEMBERSIH;7000;2;;0;20000;;Fiona;Malang;Online - Toko Hijau;1;Failed;
02/03/2025;P03361;Pembersih Wajah;perawatan;12000;3;;0;15000;;Nanda;Semarang;Offline;5;Returned;
02/03/2025;P03362;Minyak Goreng;MAKANAN;18000;3;;0;13000;;Vian;Tangerang;Online - Toko Hijau;1;Pending;
02/03/2025;P03363;Shampo;Perawatan;20000;1;;0;25000;;Budi;Medan;Online - Toko Oren;4;Sukses;
02/03/2025;P03364;  Teh ;Makanan;15000;3;;0;20000;;Cahya;Malang;Online - Toko Hijau;5;Returned;
02/03/2025;P03365;Minyak Goreng;makanan;18000;2;;0;10000;;Petrus;Depok;Offline;4;Returned;
02/03/2025;P03366;Kopi;Makanan;25000;3;;0;20000;;Iwan;Malang;Offline;3;Pending;
02/03/2025;P03367;Deterjen;Pembersih;10000;2;;0;13000;;Eka;Tangerang;Offline;1;Pending;
02/03/2025;P03368;Pembersih Wajah;PERAWATAN;12000;3;;0;15000;;Eka;Semarang;Offline;4;Returned;
02/03/2025;P03369;Pembersih Wajah;perawatan;12000;1;;0;25000;;Meli;Bali;Online - Toko Hijau;1;Sukses;
02/03/2025;P03370;Shampo;perawatan;20000;3;;0;15000;;Yusuf;Jakarta;hijau_toko_web;4;Failed;
02/03/2025;P03371;Deterjen;pembersih;10000;2;;0;20000;;Rudi;Surabaya;Online - Toko Oren;4;Returned;
02/03/2025;P03372;Pembersih Wajah;PERAWATAN;12000;2;;0;25000;;Oki;Bali;Online - Toko Oren;5;Pending;
02/03/2025;P03373;Teh;MAKANAN;15000;3;;0;22000;;Tina;Makassar;Online - Toko Oren;3;Failed;
02/03/2025;P03374;Sabun Mandi;PEMBERSIH;7000;2;;0;22000;;Indah;Makassar;Online - Toko Hijau;4;Returned;
02/03/2025;P03375;Shampo;Perawatan;20000;3;;0;12000;;Wira;Bogor;Offline;3;Pending;
02/03/2025;P03376;Sabun Mandi;PEMBERSIH;7000;2;;0;22000;;Deni;Makassar;Online - Toko Oren;5;Returned;
02/03/2025;P03377;Pasta Gigi;perawatan;15000;3;;0;25000;;Ocha;Medan;Offline;2;Returned;
02/03/2025;P03378;Sabun Cuci;Pembersih;5000;2;;0;18000;;Chandra;Palembang;Online - Toko Oren;5;Returned;
02/03/2025;P03379;Minyak Goreng;Makanan;18000;1;;0;20000;;Budi;Malang;Offline;5;Failed;
02/03/2025;P03380;Teh;Makanan;15000;2;;0;0;;Farhan;Bandung;Online - Toko Oren;3;Returned;
02/03/2025;P03381;Sabun Mandi;pembersih;7000;3;;0;25000;;Ulya;Bali;Offline;4;Sukses;
02/03/2025;P03382;Pembersih Wajah;Perawatan;12000;2;;0;20000;;Siska;Malang;Offline;5;Sukses;
02/03/2025;P03383;Minyak Goreng;MAKANAN;18000;2;;0;12000;;Citra;Bogor;Offline;1;Pending;
02/03/2025;P03384;Pembersih Lantai;Pembersih;8000;2;;0;15000;;Oki;Semarang;Offline;4;Pending;
02/03/2025;P03385;Shampo;Perawatan;20000;3;;0;25000;;Elisa;Bali;Offline;1;Returned;
02/03/2025;P03386;Pembersih Lantai;PEMBERSIH;8000;3;;0;18000;;Kenny;Yogyakarta;Offline;3;Failed;
03/03/2025;P03387;Kopi;makanan;25000;1;;0.15;18000;;Oto;Palembang;Online - Toko Hijau;4;Failed;
03/03/2025;P03388;Shampo;PERAWATAN;20000;3;;0.15;15000;;Pandu;Semarang;Online - Toko Hijau;1;Pending;
03/03/2025;P03389;Pasta Gigi;perawatan;15000;2;;0.15;25000;;Meli;Bali;Online - Toko Hijau;5;Failed;
03/03/2025;P03390;Sabun Cuci;PEMBERSIH;5000;3;;0.15;0;;Herry;Bandung;Online - Toko Oren;4;Failed;
03/03/2025;P03391;Kopi;MAKANAN;25000;2;;0.15;22000;;Wira;Makassar;Offline;4;Returned;
03/03/2025;P03392;Minyak Goreng;Makanan;18000;1;;0.15;22000;;Lina;Makassar;Online - Toko Oren;4;Pending;
03/03/2025;P03393;Pasta Gigi;Perawatan;15000;2;;0.15;10000;;Santi;Depok;Online - Toko Hijau;5;Failed;
03/03/2025;P03394;Minyak Goreng;MAKANAN;18000;3;;0.15;12000;;Shinta;Bogor;hijau_toko_web;4;Pending;
03/03/2025;P03395;Pasta Gigi;Perawatan;15000;2;;0.15;30000;;Hendra;Samarinda;Online - Toko Hijau;3;Sukses;
03/03/2025;P03396;  Sabun Cuci ;PEMBERSIH;5000;3;;0.15;12000;;Widi;Bekasi;Online - Toko Oren;1;Sukses;
03/03/2025;P03397;Kopi;MAKANAN;25000;2;;0.15;18000;;Dewa;Yogyakarta;Online - Toko Oren;4;Pending;
03/03/2025;P03398;Deterjen;PEMBERSIH;10000;3;;0.15;25000;;Fiona;Medan;Online - Toko Oren;5;Returned;
03/03/2025;P03399;Sabun Cuci;PEMBERSIH;5000;2;;0.15;22000;;Kiki;Makassar;Online - Toko Oren;2;Sukses;
03/03/2025;P03400;Sabun Cuci;Pembersih;5000;2;;0.15;18000;;Widi;Yogyakarta;Online - Toko Hijau;1;Failed;
03/03/2025;P03401;Kopi;MAKANAN;25000;1;;0.15;15000;;Omar;Jakarta;Online - Toko Oren;2;Returned;
03/03/2025;P03402;Sabun Mandi;Pembersih;7000;2;;0.15;30000;;Fiona;Samarinda;Online - Toko Hijau;5;Sukses;
03/03/2025;P03403;Shampo;Perawatan;20000;1;;0.15;25000;;Santi;Bali;Offline;3;Sukses;
03/03/2025;P03404;Teh;MAKANAN;15000;1;;0.15;10000;;Kiki;Depok;Offline;3;Sukses;
03/03/2025;P03405;  Sabun Mandi ;Pembersih;7000;2;;0.15;18000;;Joko;Yogyakarta;Offline;1;Sukses;
03/03/2025;P03406;Teh;MAKANAN;15000;3;;0.15;12000;;Iwan;Bekasi;Online - Toko Oren;2;Sukses;
03/03/2025;P03407;Shampo;perawatan;20000;3;;0.15;22000;;Budi;Makassar;Online - Toko Hijau;4;Returned;
03/03/2025;P03408;  Sabun Mandi ;PEMBERSIH;7000;2;;0.15;22000;;Oto;Makassar;Online - Toko Hijau;2;Pending;
03/03/2025;P03409;Minyak Goreng;MAKANAN;18000;3;;0.15;25000;;Aulia;Medan;Online - Toko Oren;2;Sukses;
03/03/2025;P03410;Shampo;Perawatan;20000;1;;0.15;25000;;Putra;Bali;Online - Toko Hijau;4;Pending;
03/03/2025;P03411;Pembersih Lantai;PEMBERSIH;8000;3;;0.15;15000;;Vira;Semarang;Online - Toko Hijau;5;Returned;
03/03/2025;P03412;  Teh ;MAKANAN;15000;3;;0.15;25000;;Bobby;Bali;Offline;1;Failed;
03/03/2025;P03413;  Deterjen ;PEMBERSIH;10000;1;;0.15;20000;;Citra;Malang;Offline;3;Sukses;
03/03/2025;P03414;Pembersih Wajah;Perawatan;12000;1;;0.15;30000;;Aulia;Samarinda;Online - Toko Hijau;3;Sukses;
03/03/2025;P03415;  Kopi ;makanan;25000;1;;0.15;25000;;Gita;Medan;Offline;5;Pending;
03/03/2025;P03416;  Minyak Goreng ;Makanan;18000;2;;0.15;15000;;Riko;Jakarta;Online - Toko Oren;1;Sukses;
03/03/2025;P03417;Pembersih Wajah;PERAWATAN;12000;2;;0.15;12000;;Nia;Bekasi;Online - Toko Hijau;5;Returned;
03/03/2025;P03418;Pembersih Wajah;PERAWATAN;12000;3;;0.15;25000;;Lina;Bali;Online - Toko Oren;5;Failed;
03/03/2025;P03419;Sabun Mandi;PEMBERSIH;7000;2;;0.15;25000;;Beni;Medan;Online - Toko Oren;1;Pending;
03/03/2025;P03420;Minyak Goreng;makanan;18000;3;;0.15;13000;;Santi;Tangerang;Offline;5;Sukses;
03/03/2025;P03421;Teh;makanan;15000;1;;0.15;18000;;Yuni;Palembang;Offline;5;Sukses;
03/03/2025;P03422;Teh;Makanan;15000;1;;0.15;22000;;Cahya;Makassar;Online - Toko Hijau;5;Sukses;
03/03/2025;P03423;Kopi;Makanan;25000;3;;0.15;10000;;Nanda;Depok;Online - Toko Oren;4;Sukses;
03/03/2025;P03424;Deterjen;pembersih;10000;1;;0.15;25000;;Indah;Bali;Online - Toko Oren;2;Returned;
03/03/2025;P03425;Kopi;MAKANAN;25000;3;;0.15;25000;;Oki;Bali;Offline;4;Sukses;
03/03/2025;P03426;Shampo;PERAWATAN;20000;1;;0.15;15000;;Maya;Semarang;Online - Toko Hijau;5;Pending;
03/03/2025;P03427;  Sabun Cuci ;pembersih;5000;3;;0.15;12000;;Nia;Bogor;Online - Toko Hijau;5;Pending;
03/03/2025;P03428;Shampo;PERAWATAN;20000;2;;0.15;18000;;Nico;Palembang;Online - Toko Hijau;3;Failed;
03/03/2025;P03429;  Pembersih Lantai ;Pembersih;8000;2;;0.15;15000;;Gilang;Semarang;Offline;1;Sukses;
03/03/2025;P03430;  Kopi ;Makanan;25000;2;;0.15;25000;;Putri;Medan;Online - Toko Hijau;5;Returned;
03/03/2025;P03431;Kopi;Makanan;25000;1;;0.15;18000;;Juli;Yogyakarta;Offline;5;Pending;
03/03/2025;P03432;Shampo;perawatan;20000;2;;0.15;12000;;Gandhi;Bekasi;Offline;3;Pending;
03/03/2025;P03433;Pasta Gigi;Perawatan;15000;2;;0.15;13000;;Eka;Tangerang;Online - Toko Oren;1;Failed;
03/03/2025;P03434;Deterjen;PEMBERSIH;10000;3;;0.15;13000;;Elisa;Tangerang;Offline;2;Returned;
03/03/2025;P03435;Shampo;Perawatan;20000;3;;0.15;12000;;Wahyu;Bekasi;Online - Toko Oren;1;Pending;
03/03/2025;P03436;Teh;MAKANAN;15000;3;;0.15;15000;;Hendra;Jakarta;Offline;5;Pending;
03/03/2025;P03437;Sabun Mandi;Pembersih;7000;3;;0.15;12000;;Fiona;Bogor;Online - Toko Oren;1;Sukses;
03/03/2025;P03438;Pembersih Lantai;PEMBERSIH;8000;1;;0.15;20000;;Udin;Malang;Online - Toko Oren;3;Sukses;
03/03/2025;P03439;Teh;MAKANAN;15000;1;;0.15;10000;;Lia;Depok;Online - Toko Hijau;2;Returned;
03/03/2025;P03440;Sabun Cuci;PEMBERSIH;5000;1;;0.15;18000;;Rina;Palembang;Offline;5;Sukses;
03/03/2025;P03441;Deterjen;pembersih;10000;2;;0.15;22000;;Andi;Makassar;Online - Toko Oren;3;Failed;
03/03/2025;P03442;Pembersih Wajah;perawatan;12000;1;;0.15;30000;;Siska;Samarinda;Online - Toko Hijau;4;Failed;
03/03/2025;P03443;Pembersih Wajah;PERAWATAN;12000;2;;0.15;13000;;Herry;Tangerang;Offline;3;Failed;
03/03/2025;P03444;  Pasta Gigi ;PERAWATAN;15000;2;;0.15;13000;;Luki;Tangerang;Offline;4;Pending;
03/03/2025;P03445;Kopi;MAKANAN;25000;2;;0.15;18000;;Yusuf;Yogyakarta;Offline;1;Sukses;
04/03/2025;P03446;Deterjen;PEMBERSIH;10000;2;;0;25000;;Irma;Medan;Offline;2;Failed;
04/03/2025;P03447;Teh;makanan;15000;3;;0;10000;;Fadli;Depok;Offline;4;Failed;
04/03/2025;P03448;Pembersih Lantai;PEMBERSIH;8000;2;;0;18000;;Nico;Palembang;Online - Toko Hijau;5;Pending;
04/03/2025;P03449;Teh;Makanan;15000;3;;0;30000;;Aulia;Samarinda;Online - Toko Oren;2;Pending;
04/03/2025;P03450;Pembersih Wajah;PERAWATAN;12000;3;;0;18000;;Nia;Yogyakarta;Toko_Oren_Online;4;Sukses;
04/03/2025;P03451;Pembersih Lantai;PEMBERSIH;8000;1;;0;13000;;Shinta;Tangerang;hijau_toko_web;2;Sukses;
04/03/2025;P03452;Teh;MAKANAN;15000;1;;0;12000;;Gandhi;Bogor;Offline;2;Failed;
04/03/2025;P03453;Pasta Gigi;perawatan;15000;2;;0;18000;;Wahyu;Yogyakarta;Online - Toko Hijau;2;Failed;
04/03/2025;P03454;  Sabun Mandi ;pembersih;7000;2;;0;20000;;Zara;Surabaya;Online - Toko Oren;1;Returned;
04/03/2025;P03455;Teh;Makanan;15000;3;;0;20000;;Ika;Surabaya;Offline;5;Sukses;
04/03/2025;P03456;Teh;MAKANAN;15000;3;;0;0;;Andi;Bandung;Online - Toko Oren;1;Sukses;
04/03/2025;P03457;Minyak Goreng;MAKANAN;18000;1;;0;15000;;Deni;Jakarta;Online - Toko Oren;3;Pending;
04/03/2025;P03458;Pasta Gigi;PERAWATAN;15000;3;;0;25000;;Nia;Medan;Online - Toko Hijau;3;Returned;
04/03/2025;P03459;Sabun Cuci;PEMBERSIH;5000;1;;0;15000;;Widi;Semarang;Online - Toko Hijau;1;Returned;
04/03/2025;P03460;Minyak Goreng;MAKANAN;18000;2;;0;25000;;Eli;Bali;Online - Toko Hijau;1;Sukses;
04/03/2025;P03461;  Sabun Cuci ;PEMBERSIH;5000;3;;0;20000;;Rian;Surabaya;Online - Toko Oren;4;Sukses;
04/03/2025;P03462;Pembersih Lantai;PEMBERSIH;8000;2;;0;30000;;Citra;Samarinda;Offline;5;Sukses;
04/03/2025;P03463;Kopi;Makanan;25000;3;;0;0;;Elisa;Bandung;Online - Toko Hijau;5;Failed;
04/03/2025;P03464;Pembersih Lantai;PEMBERSIH;8000;1;;0;25000;;Krisna;Medan;Offline;4;Sukses;
04/03/2025;P03465;Deterjen;pembersih;10000;1;;0;18000;;Oki;Yogyakarta;Online - Toko Oren;2;Failed;
04/03/2025;P03466;Pasta Gigi;PERAWATAN;15000;3;;0;22000;;Zahra;Makassar;Online - Toko Hijau;2;Pending;
04/03/2025;P03467;  Shampo ;PERAWATAN;20000;3;;0;20000;;Andi;Surabaya;Online - Toko Hijau;3;Returned;
04/03/2025;P03468;Pasta Gigi;Perawatan;15000;2;;0;18000;;Lestari;Yogyakarta;Online - Toko Oren;3;Failed;
04/03/2025;P03469;Minyak Goreng;Makanan;18000;3;;0;25000;;Deni;Medan;Offline;2;Pending;
04/03/2025;P03470;  Pasta Gigi ;PERAWATAN;15000;3;;0;13000;;Aulia;Tangerang;Online - Toko Hijau;5;Sukses;
04/03/2025;P03471;  Teh ;Makanan;15000;1;;0;20000;;Fadli;Surabaya;Online - Toko Oren;3;Pending;
04/03/2025;P03472;Minyak Goreng;Makanan;18000;3;;0;18000;;Fiona;Palembang;Online - Toko Hijau;4;Sukses;
04/03/2025;P03473;Pembersih Lantai;pembersih;8000;2;;0;10000;;Petrus;Depok;Online - Toko Oren;2;Failed;
04/03/2025;P03474;Pembersih Lantai;PEMBERSIH;8000;1;;0;13000;;Fiona;Tangerang;Toko_Oren_Online;1;Sukses;
04/03/2025;P03475;  Shampo ;perawatan;20000;1;;0;18000;;Bobby;Palembang;Offline;1;Failed;
04/03/2025;P03476;Pembersih Wajah;perawatan;12000;2;;0;20000;;Cindy;Surabaya;Toko_Oren_Online;1;Pending;
04/03/2025;P03477;Sabun Mandi;PEMBERSIH;7000;2;;0;15000;;Andi;Semarang;Online - Toko Oren;1;Returned;
04/03/2025;P03478;Deterjen;PEMBERSIH;10000;3;;0;15000;;Bobby;Semarang;Offline;4;Returned;
04/03/2025;P03479;Minyak Goreng;makanan;18000;2;;0;12000;;Vira;Bekasi;Online - Toko Hijau;1;Failed;
04/03/2025;P03480;Sabun Mandi;PEMBERSIH;7000;1;;0;25000;;Budi;Bali;Online - Toko Hijau;3;Pending;
04/03/2025;P03481;Sabun Cuci;PEMBERSIH;5000;2;;0;15000;;Hadi;Jakarta;Online - Toko Oren;4;Returned;
04/03/2025;P03482;Teh;MAKANAN;15000;3;;0;25000;;Putra;Medan;Offline;5;Sukses;
04/03/2025;P03483;Deterjen;PEMBERSIH;10000;1;;0;25000;;Taufik;Bali;Online - Toko Hijau;3;Pending;
04/03/2025;P03484;Pembersih Lantai;PEMBERSIH;8000;3;;0;10000;;Yusra;Depok;Online - Toko Oren;1;Returned;
04/03/2025;P03485;Shampo;PERAWATAN;20000;1;;0;25000;;Eka;Medan;Offline;1;Failed;
04/03/2025;P03486;Deterjen;Pembersih;10000;1;;0;30000;;Wahyu;Samarinda;Online - Toko Oren;3;Returned;
04/03/2025;P03487;Shampo;PERAWATAN;20000;1;;0;20000;;Fiona;Surabaya;Online - Toko Hijau;3;Failed;
04/03/2025;P03488;Minyak Goreng;MAKANAN;18000;3;;0;13000;;Fikri;Tangerang;Online - Toko Oren;1;Sukses;
04/03/2025;P03489;Pasta Gigi;Perawatan;15000;3;;0;0;;Gilang;Bandung;Offline;4;Sukses;
04/03/2025;P03490;Deterjen;Pembersih;10000;2;;0;15000;;Eli;Jakarta;Online - Toko Hijau;5;Returned;
04/03/2025;P03491;Deterjen;PEMBERSIH;10000;1;;0;18000;;Citra;Yogyakarta;Online - Toko Oren;1;Sukses;
04/03/2025;P03492;  Teh ;makanan;15000;2;;0;20000;;Rian;Malang;Online - Toko Hijau;4;Failed;
04/03/2025;P03493;  Deterjen ;pembersih;10000;3;;0;20000;;Tegar;Surabaya;Online - Toko Oren;1;Sukses;
04/03/2025;P03494;  Sabun Mandi ;Pembersih;7000;2;;0;22000;;Mira;Makassar;Toko_Oren_Online;4;Returned;
04/03/2025;P03495;  Pembersih Lantai ;Pembersih;8000;3;;0;18000;;Kiki;Yogyakarta;Offline;5;Failed;
04/03/2025;P03496;  Teh ;MAKANAN;15000;1;;0;12000;;Rian;Bogor;Online - Toko Oren;3;Sukses;
04/03/2025;P03497;Sabun Mandi;pembersih;7000;2;;0;18000;;Zara;Yogyakarta;Online - Toko Oren;3;Pending;
04/03/2025;P03498;  Kopi ;makanan;25000;3;;0;10000;;Mira;Depok;Offline;1;Failed;
04/03/2025;P03499;Shampo;PERAWATAN;20000;2;;0;25000;;Yusra;Bali;Online - Toko Hijau;1;Pending;
05/03/2025;P03500;  Pembersih Lantai ;Pembersih;8000;1;;0;10000;;Lina;Depok;Toko_Oren_Online;3;Returned;
